latitude_dd,longitude_dd,state,county,waterbody,peak_date,peak_stage,height_above_gnd
29.876836,-95.524423,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,90.36,0
29.76639,-95.57567,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,73.53,0.6
29.75367,-95.54056,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,67.76,2
29.86273,-95.46898,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,75,1.9
29.838228,-95.396206,TX,Harris County,Little White Oak Bayou,9/1/2017 5:00:00 PM,64.29,1.6
29.83264,-95.45286,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,65.5,1.8
29.826044,-95.481466,TX,Harris County,Brickhouse Gully,9/1/2017 5:00:00 PM,70.8,1.1
29.81895,-95.44712,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,60.2,2.1
29.808707,-95.440206,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,57.46,0
29.78994,-95.41794,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,52.82,1.1
29.77885,-95.38457,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,41.3,1
29.81918,-95.37962,TX,Harris County,Little White Oak Bayou,9/1/2017 5:00:00 PM,56.68,2.4
29.853394,-95.409506,TX,Harris County,Little White Oak Bayou,9/1/2017 5:00:00 PM,73.5,1.4
29.77798,-95.48255,TX,Harris County,Spring Branch Bayou,9/1/2017 5:00:00 PM,54.9,1.9
29.760998,-95.427245,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,45.5,3.7
29.764779,-95.366213,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,33.7,0
29.0195,-97.0535,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,151.62,2.55
28.96189,-96.98932,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,121.11,0
28.93428,-96.9234,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,92.3,4.95
29.86057,-96.81032,TX,Fayette County,Riverine,9/1/2017 5:00:00 PM,49.25,5.7
28.8546,-96.76814,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,32.94,0.98
28.83417,-96.92284,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,93.3,0
28.82832,-96.74186,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,20.09,3.84
28.81402,-96.8667,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,66.76,0
28.80626,-96.81519,TX,Victoria County,Riverine,9/1/2017 5:00:00 PM,59.45,2.85
30.16515,-97.20288,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,444.6,0
30.06575,-97.29154,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,321.2,4.88
30.06782,-97.21942,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,335.7,0.55
30.04927,-97.2024,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,308.5,1.19
30.04476,-97.18612,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,318.2,6.4
30.03746,-97.22613,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,311.8,0
30.02136,-97.14353,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,298.7,4.02
30.01272,-97.15749,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,301.8,0
30.0099,-97.16535,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,303,0
30.00816,-97.09509,TX,Bastrop County,Riverrine,9/1/2017 5:00:00 PM,305.1,0
30.00774,-97.25126,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,316.5,0
29.9982,-97.09344,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,291.7,0
29.98737,-97.12135,TX,Bastrop County,Riverine,9/1/2017 5:00:00 PM,300.3,0.55
29.96955,-97.07497,TX,Fayette County,Riverrine,9/1/2017 5:00:00 PM,288.4,4.84
29.96104,-97.09184,TX,Fayette County,Riverine,9/1/2017 5:00:00 PM,288,4.01
28.78684,-96.02223,TX,Matagorda County,unnamed creek,9/1/2017 5:00:00 PM,17.7,0
28.73288,-96.11115,TX,Matagorda County,West tributary to Mad Island Slough,9/1/2017 5:00:00 PM,13.3,2.93
28.68833,-96.11913,TX,Matagorda County,West Branch of Mad Island Slough,9/1/2017 5:00:00 PM,8.83,4.53
28.67002,-95.9648,TX,Matagorda County,Colorado River,9/1/2017 5:00:00 PM,3.75,0
28.6118,-96.214,TX,Matagorda County,Tres Palacios Bay,9/1/2017 5:00:00 PM,5.39,3.34
29.3987,-96.072,TX,Wharton County,West Bernard Crk,9/1/2017 5:00:00 PM,92.3,4.09
28.78826,-95.99657,TX,Matagorda County,Colorado River,9/1/2017 5:00:00 PM,19.4,2.95
30.1436,-95.11203,TX,Harris County,San Jacinto river,9/1/2017 5:00:00 PM,80,0.4
30.73735,-93.70081,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,91,1.7
30.72749,-93.51185,LA,Beauregard Parish,Sabine River,9/1/2017 5:00:00 PM,106.2,4.8
30.72598,-93.56006,LA,Beauregard Parish,Sabine River,9/1/2017 5:00:00 PM,72.8,0.4
30.71268,-93.56073,LA,Beauregard Parish,Sabine River,9/1/2017 5:00:00 PM,75.2,3.7
30.6671,-93.58852,LA,Beauregard Parish,Sabine River,9/1/2017 5:00:00 PM,66.6,6.5
30.67204,-93.65408,TX,Newton County,Sabine River,9/1/2017 5:01:00 PM,64.7,6.6
30.62632,-93.72154,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,55.7,3.5
30.67345,-93.6792,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,61.8,0.8
29.68693,-94.91357,TX,Chambers County,Cedar Bayou,9/1/2017 5:00:00 PM,7.05,0
29.71545,-94.95363,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,13.7,2.26
29.72314,-94.94624,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,11.24,4.41
29.75427,-94.92711,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,13.65,0.78
29.77758,-94.8961,TX,Chambers County,Cedar Bayou,9/1/2017 5:00:00 PM,24.3,3.24
29.76921,-94.91816,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,17.9,0
30.046307,-94.349993,TX,Jefferson County,Canal,9/1/2017 5:00:00 PM,42.2,0
30.000395,-94.299797,TX,Jefferson County,Green Pond Gully,9/1/2017 5:00:00 PM,26.5,0
29.945454,-94.325729,TX,Jefferson County,Green Pond Gully,9/1/2017 5:00:00 PM,24.8,0
29.920963,-94.250834,TX,Jefferson County,None,9/1/2017 5:00:00 PM,16.2,1.7
29.90097,-94.268543,TX,Jefferson County,North Fork Taylor Bayou,9/1/2017 5:00:00 PM,15.5,3.7
29.887573,-94.322203,TX,Jefferson County,South Fork Taylor Bayou at I10,9/1/2017 5:00:00 PM,18.5,0
29.875603,-94.159837,TX,Jefferson County,Taylor Bayou,9/1/2017 5:00:00 PM,7.35,3.5
29.869075,-94.29056,TX,Jefferson County,South Fork Taylor Bayou,9/1/2017 5:00:00 PM,13.14,0
29.866589,-94.22428,TX,Jefferson County,North Fork Taylor Bayou,9/1/2017 5:00:00 PM,9.24,1.1
29.846367,-94.226796,TX,Jefferson County,South Fork Taylor Bayou,9/1/2017 5:00:00 PM,10.73,7.5
30.0673,-94.15696,TX,Jefferson County,Neches,9/1/2017 5:00:00 PM,17.1,1.1
30.063778,-94.218149,TX,Jefferson County,Willow Marsh Bayou,9/1/2017 5:00:00 PM,26.3,0
30.060095,-94.165041,TX,Jefferson County,Janes Gully,9/1/2017 5:00:00 PM,20,3.4
30.038566,-94.177979,TX,Jefferson County,Ditch No. 5,9/1/2017 5:00:00 PM,18.5,0.7
30.023723,-94.196242,TX,Jefferson County,Willow Marsh Bayou,9/1/2017 5:00:00 PM,18.8,0
29.920133,-94.162818,TX,Jefferson County,Canal,9/1/2017 5:00:00 AM,14.9,2
29.9296,-94.109663,TX,Jefferson County,Hillebrandt Bayou,9/1/2017 5:00:00 PM,9.85,1.8
29.966118,-94.220437,TX,Jefferson County,Kidd Gully,9/1/2017 5:00:00 PM,16.1,2.4
30.036222,-94.148288,TX,Jefferson County,Hillebrandt Bayou,9/1/2017 5:00:00 PM,13.2,0.9
29.66991,-95.23337,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,26.1,0
29.68025,-95.27657,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,23.34,0.63
27.9452778,-97.1133611,TX,Aransas County,NA,9/1/2017 5:00:00 PM,4.35,0
27.9918333,-97.164833,TX,Aransas County,NA,9/1/2017 5:00:00 PM,11.95,
28.04225,-97.116222,TX,Aransas County,NA,9/1/2017 5:00:00 PM,9.27,
28.29549,-96.80878,TX,Aransas County,NA,9/1/2017 5:00:00 PM,6.3,0
28.2907,-96.80999,TX,Aransas County,NA,9/1/2017 5:00:00 PM,11.56,0
28.28769,-96.80939,TX,Aransas County,NA,9/1/2017 5:00:00 PM,12.53,0
28.25105,-96.75983,TX,Calhoun County,NA,9/1/2017 5:00:00 PM,6.03,2.8
28.27291,-96.96024,TX,Aransas County,NA,9/1/2017 5:00:00 PM,8.26,0
28.4459,-96.88142,TX,Refugio County,NA,9/1/2017 5:00:00 PM,30.2,0
28.44521,-96.87794,TX,Refugio County,NA,9/1/2017 5:00:00 PM,29.9,0
28.4431,-96.87292,TX,Refugio County,NA,9/1/2017 5:00:00 PM,33.4,0
28.4784,-96.86281,TX,Calhoun County,NA,9/1/2017 5:00:00 PM,10.1,0
28.475,-96.86922,TX,Refugio County,Guad,9/1/2017 5:00:00 PM,11,0
28.4698,-96.87807,TX,Refugio County,NA,9/1/2017 5:00:00 PM,36.3,0
28.45612,-96.88993,TX,Refugio County,NA,9/1/2017 5:00:00 PM,34.45,3.15
28.45557,-96.88658,TX,Refugio County,NA,9/1/2017 5:00:00 PM,34.3,2.75
28.38262,-96.70016,TX,Calhoun County,Coastal,9/1/2017 5:00:00 PM,6.09,0
28.39004,-96.70852,TX,Calhoun County,coastal,9/1/2017 5:00:00 PM,6.33,2
28.50577,-96.78363,TX,Calhoun County,Riverine,9/1/2017 5:00:00 PM,10.6,0
28.41046,-96.72568,TX,Calhoun County,Coastal,9/1/2017 5:00:00 PM,6.86,0
28.47692,-96.86298,TX,Refugio County,Guadalupe River,9/1/2017 5:00:00 PM,11.1,4.8
28.51846,-96.50488,TX,Calhoun County,unknown,9/1/2017 5:00:00 PM,5.98,0
29.07177,-95.12829,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,4.05,0
29.0725,-95.1235,TX,Brazoria County,NA,9/1/2017 5:00:00 PM,4.65,0
29.0774,-95.1344,TX,Brazoria County,Unkown,9/1/2017 5:00:00 PM,3.6,1.2
29.0454,-95.1609,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,5.47,0
29.0486,-95.1647,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,4.8,2.8
29.471,-95.3646,TX,Brazoria County,Unknown,9/1/2017 5:00:00 PM,52.8,1.7
30.94196,-94.11547,TX,Jasper County,Neches River,9/1/2017 5:00:00 PM,143.7,0
29.69932,-94.94652,TX,Harris County,CEDAR BAYOU,9/1/2017 5:00:00 PM,5.25,0
30.51027,-94.99924,TX,San Jacinto County,Trinity River,9/1/2017 5:00:00 PM,125.5,4.15
30.40529,-94.01429,TX,Jasper County,Lower Sabine,9/1/2017 5:00:00 PM,54.1,3.8
29.82445,-93.96448,TX,Jefferson County,Gulf of Mexico,9/1/2017 5:00:00 PM,5.23,1.52
29.76392,-93.89818,TX,Jefferson County,unknown,9/1/2017 5:00:00 PM,7.53,1.16
30.21955,-94.1909,TX,Hardin County,unknown,9/1/2017 5:00:00 PM,29.18,6.34
29.65429,-95.31498,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,30.96,1.89
29.6202,-95.33121,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,43.4,0
30.62097,-93.65844,LA,Beauregard Parish,Sabine River,9/1/2017 5:00:00 PM,58.9,6.4
29.64527,-95.36652,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,40.3,0
29.63794,-95.37592,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,43,0
29.62695,-95.40689,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,47.4,0
29.64094,-95.42226,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,49.8,0.31
29.61975,-95.42886,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,48.5,0
29.61013,-95.44179,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,56,1.58
29.62149,-95.47057,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,49.6,5.36
29.665,-95.198,TX,Harris County,Vince Bayon,9/1/2017 5:00:00 PM,28.8,0
30.69495,-93.59046,LA,Beauregard Parish,unknown,9/1/2017 5:00:00 PM,66.2,4.3
29.82835,-94.94084,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,33.3,2.56
29.8219,-94.91257,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,30.2,5.02
29.87826,-94.99722,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,33.4,3.08
29.87952,-94.93197,TX,Chambers County,Cedar Bayou,9/1/2017 5:00:00 PM,43.9,0
30.0086,-95.05143,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,64.6,1.23
30.03632,-95.05484,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,71.7,4.09
30.10338,-95.00229,TX,Liberty County,Cedar Bayou,9/1/2017 5:00:00 PM,84.5,4.6
30.10906,-95.00622,TX,Liberty County,Cedar Bayou,9/1/2017 5:00:00 PM,85.1,5.24
29.78269,-94.92503,TX,Harris County,Cedar Bayou,9/1/2017 5:00:00 PM,21.8,2.05
29.77266,-94.92885,TX,Harris County,Cedar Bayou,9/1/2017 4:59:00 PM,19.3,3.7
28.14123,-96.97703,TX,Aransas County,Gulf of Mexico,9/1/2017 5:00:00 PM,5.49,0
30.3534,-93.23275,LA,Calcasieu Parish,Gulf of Mexico,9/7/2017 5:00:00 PM,18.24,0
30.33975,-93.25439,LA,Calcasieu Parish,Indian Bayou,9/3/2017 5:00:00 AM,15.59,4
30.20371,-93.17483,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,9.49,1.1
30.20481,-93.17183,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,9.33,0.76
30.20494,-93.1719,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,9.29,0.77
30.206445,-93.17519,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,9.36,0.55
30.29095,-93.16052,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,7.52,1.2
30.2294,-93.66786,LA,Calcasieu Parish,Sabine River,9/3/2017 5:00:00 AM,16.8,
30.19333,-93.64564,LA,Calcasieu Parish,Gum Slough,9/3/2017 5:00:00 AM,14.14,3.01
30.19198,-93.65207,LA,Calcasieu Parish,Gum Slogh,9/3/2017 5:00:00 AM,14.09,2.97
30.18439,-93.64835,LA,Calcasieu Parish,Sabine River,9/3/2017 5:00:00 AM,13.6,3.77
30.33251,-93.70294,LA,Calcasieu Parish,Sabine River,9/3/2017 5:00:00 AM,24.27,0
30.31923,-93.69091,LA,Calcasieu Parish,Sabine River,9/3/2017 5:00:00 AM,23.87,
30.29151,-93.68943,LA,Calcasieu Parish,Sabine River,9/3/2017 5:00:00 AM,21.51,2.71
30.27517,-93.69241,LA,Calcasieu Parish,Bass Lake,9/3/2017 5:00:00 AM,18.09,0
30.28038,-93.22848,LA,Calcasieu Parish,Calcasieu West Fork,9/3/2017 5:00:00 AM,6.56,1.54
30.27571,-93.22344,LA,Calcasieu Parish,Calcasieu West Fork,9/3/2017 5:00:00 AM,5.77,1.65
30.25458,-93.21844,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,4.86,1.63
30.23034,-93.25232,LA,Calcasieu Parish,Bayou Contraband,9/3/2017 5:00:00 AM,4.2,3.66
30.12093,-93.35245,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,3.72,0.86
30.2084,-93.23228,LA,Calcasieu Parish,Calcasieu river,9/3/2017 5:00:00 AM,4.09,2.49
30.36505,-93.20328,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.8,3.18
30.26568,-93.19772,LA,Calcasieu Parish,Calcasieu River,9/3/2017 5:00:00 AM,5.74,2.14
30.29683,-93.11729,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,9.4,3.01
30.33033,-93.07198,LA,Calcasieu Parish,Serpentine Bayou,9/3/2017 5:00:00 AM,10.62,2.29
30.29528,-93.2499,LA,Calcasieu Parish,Houston River,9/3/2017 5:00:00 AM,7.87,
30.29115,-93.31508,LA,Calcasieu Parish,Houston River,9/3/2017 5:00:00 AM,11.7,2.05
30.29117,-93.35564,LA,Calcasieu Parish,Houston River,9/3/2017 5:00:00 AM,13,2.12
30.20168,-93.32526,LA,Calcasieu Parish,Bayou D'Inde,9/3/2017 5:00:00 AM,4,2.55
30.1804,-93.26806,LA,Calcasieu Parish,Henderson Bayou,9/3/2017 5:00:00 AM,4.07,1.92
30.13268,-93.28288,LA,Calcasieu Parish,Trib ino Calcasieu River,9/3/2017 5:00:00 AM,4.82,
30.36899,-93.2006,LA,Calcasieu Parish,little Indian Bayou,9/3/2017 5:00:00 AM,23.13,2.4
30.37358,-93.19816,LA,Calcasieu Parish,Little Indian Bayou,9/3/2017 5:00:00 AM,23.53,
30.34755,-93.20966,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.42,1.65
30.34957,-93.20866,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.37,0.72
30.35149,-93.20847,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.39,0.88
30.34426,-93.20877,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,23.29,0.16
30.33991,-93.20959,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.58,1.78
30.32815,-93.21,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.78,
30.32128,-93.21241,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,22.88,
30.21613,-93.17155,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,8.74,0.1
30.2175,-93.17451,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,8.88,0.8
30.21559,-93.17549,LA,Calcasieu Parish,Calcasieu,9/3/2017 5:00:00 AM,8.87,0.7
30.27787,-93.2315,LA,Calcasieu Parish,West Fork Calcasieu River,9/3/2017 5:00:00 AM,6.66,
30.13024,-94.40349,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,42.21,6.89
29.06968,-95.78846,TX,Brazoria County,Linnville Bayou,9/2/2017 5:00:00 PM,36.36,0
30.31927,-93.69088,LA,Calcasieu Parish,Sabine Rive,9/3/2017 5:00:00 AM,23.87,
29.74532,-94.82817,TX,Chambers County,TRINITY BAY,8/30/2017 5:00:00 PM,6.7,0
29.55616,-95.25185,TX,Harris County,Clear Creek,9/2/2017 5:00:00 PM,39.58,0
